id,name,length,width,height,weight,category,priority,fragility,stackable,access_freq,can_rotate
SYN-3cd65395,Synthetic side dish 265,0.76,0.54,0.46,21.41,side dish,2,0,1,2,1
SYN-46519999,Synthetic confectionery 266,0.51,0.31,0.45,4.8,confectionery,1,1,0,2,1
SYN-de8e6674,Synthetic confectionery 267,0.78,0.54,0.53,20.72,confectionery,3,1,0,2,1
SYN-e2e408b4,Synthetic bakery products 268,0.95,0.59,0.23,15.61,bakery products,3,1,0,7,1
SYN-7fc9d9ef,Synthetic vegetables 269,1.15,0.79,0.28,15.28,vegetables,1,1,0,1,1
SYN-e5c22316,Synthetic instant meals 270,0.54,0.3,0.37,4.95,instant meals,2,0,1,9,1
SYN-50c95100,Synthetic candy 271,0.58,0.44,0.57,10.66,candy,3,0,0,10,1
SYN-095daed3,Synthetic confectionery 272,1.07,0.35,0.51,11.18,confectionery,3,1,0,9,1
SYN-40eabf56,Synthetic instant meals 273,0.78,0.42,0.54,10.14,instant meals,3,0,0,9,1
SYN-1e5aa87a,Synthetic vegetables 274,1.09,0.48,0.48,12.66,vegetables,3,1,0,5,1
SYN-33d4d942,Synthetic vegetables 275,1.15,0.4,0.47,11.98,vegetables,2,1,0,2,1
SYN-9ca53140,Synthetic bakery products 276,0.73,0.49,0.56,6.49,bakery products,1,1,0,4,1
SYN-3c11f597,Synthetic confectionery 277,0.52,0.32,0.47,4.61,confectionery,1,1,0,7,1
SYN-d4bb169b,Synthetic fruit 278,1.05,0.49,0.47,13.01,fruit,3,1,0,7,1
SYN-c7e3ec2d,Synthetic ice cream 279,1.08,0.56,0.45,17.93,ice cream,2,1,0,1,1
SYN-e31bc57d,Synthetic fruit 280,0.57,0.42,0.56,9.73,fruit,1,1,0,2,1
SYN-584285e6,Synthetic seafood 281,1.12,0.46,0.48,15.95,seafood,3,0,0,4,1
SYN-80e9a011,Synthetic ice cream 282,1.15,0.42,0.45,14.59,ice cream,3,1,0,4,1
SYN-2f179d74,Synthetic bakery products 283,0.96,0.45,0.39,9.11,bakery products,2,1,0,5,1
SYN-47c0beea,Synthetic bakery products 284,0.88,0.66,0.37,13.83,bakery products,3,1,0,2,1
SYN-2d073867,Synthetic instant meals 285,1.04,0.58,0.32,15.11,instant meals,2,0,1,8,1
SYN-19e2fb09,Synthetic confectionery 286,0.78,0.53,0.55,20.34,confectionery,1,1,0,4,1
SYN-c020ef3e,Synthetic fish 287,0.65,0.38,0.39,4.9,fish,2,0,1,2,1
SYN-47ad07f8,Synthetic seafood 288,0.76,0.34,0.34,15.6,seafood,2,0,1,5,1
SYN-a55bc1ac,Synthetic vegetables 289,1.14,0.36,0.51,13.48,vegetables,3,1,0,10,1
SYN-202e515a,Synthetic candy 290,0.83,0.31,0.3,14.55,candy,3,0,1,7,1
SYN-df5a7f88,Synthetic fish 291,0.87,0.43,0.47,10.15,fish,2,0,1,5,1
SYN-3b97d344,Synthetic confectionery 292,1.13,0.4,0.5,13.28,confectionery,2,1,0,7,1
SYN-accf5e4b,Synthetic fruit 293,0.76,0.52,0.61,18.6,fruit,3,1,0,3,1
SYN-344bd9ea,Synthetic bakery products 294,0.6,0.43,0.53,11.51,bakery products,2,1,0,10,1
SYN-cc7e99ea,Synthetic side dish 295,0.76,0.53,0.52,20.59,side dish,2,0,1,4,1
SYN-f5197aa9,Synthetic pizza 296,1.1,0.38,0.47,12.41,pizza,3,0,1,2,1
SYN-e5dbbbfe,Synthetic bakery products 297,1.03,0.48,0.45,11.9,bakery products,2,1,0,10,1
SYN-87940386,Synthetic confectionery 298,1.09,0.5,0.45,16.37,confectionery,1,1,0,1,1
SYN-5d7096f0,Synthetic confectionery 299,0.51,0.4,0.53,7.29,confectionery,3,1,0,8,1
SYN-5082c578,Synthetic dairy products 300,0.78,0.53,0.56,20.44,dairy products,2,0,1,5,1
SYN-1a1cb6ab,Synthetic bakery products 301,1.11,0.49,0.52,15.81,bakery products,2,1,0,9,1
SYN-128efe31,Synthetic ice cream 302,1.15,0.36,0.53,14.8,ice cream,3,1,0,2,1
SYN-876362a3,Synthetic snack 303,0.64,0.38,0.57,7.95,snack,3,0,1,8,1
SYN-34861238,Synthetic confectionery 304,1.07,0.53,0.52,17.94,confectionery,2,1,0,10,1
SYN-d6a12c3e,Synthetic confectionery 305,0.61,0.39,0.41,4.9,confectionery,2,1,0,6,1
SYN-aefe57a1,Synthetic dairy products 306,1.18,0.78,0.34,17.8,dairy products,2,0,1,3,1
SYN-fc05d1ba,Synthetic dairy products 307,1.14,0.71,0.23,17.89,dairy products,1,0,1,6,1
SYN-2042e6ef,Synthetic confectionery 308,0.59,0.41,0.43,11.26,confectionery,1,1,0,10,1
SYN-afb5d81f,Synthetic confectionery 309,0.8,0.35,0.46,15.8,confectionery,1,1,0,6,1
SYN-354c3d5a,Synthetic confectionery 310,1.09,0.36,0.5,11.15,confectionery,3,1,0,1,1
SYN-8841e953,Synthetic instant meals 311,1.17,0.4,0.47,14.5,instant meals,2,0,1,10,1
SYN-abdb6b26,Synthetic non-food products 312,0.91,0.28,0.44,9.06,non-food products,2,0,0,1,1
SYN-be28e00e,Synthetic vegetables 313,1.09,0.49,0.52,16.75,vegetables,3,1,0,3,1
SYN-ffbb8365,Synthetic confectionery 314,0.49,0.44,0.56,7.4,confectionery,2,1,0,6,1
SYN-5922851c,Synthetic instant meals 315,1.1,0.47,0.4,15.6,instant meals,1,0,1,7,1
SYN-d6d4727d,Synthetic instant meals 316,0.6,0.42,0.5,11.18,instant meals,1,0,1,8,1
SYN-0218ed8d,Synthetic bakery products 317,0.71,0.33,0.25,2.84,bakery products,1,1,0,10,1
SYN-c4c00f6d,Synthetic confectionery 318,1.13,0.53,0.66,15.2,confectionery,1,1,0,8,1
SYN-6bebd0ad,Synthetic vegetables 319,0.76,0.4,0.36,16.82,vegetables,1,1,0,3,1
SYN-f2349898,Synthetic snack 320,0.67,0.41,0.6,10.84,snack,3,0,1,2,1
SYN-c47fead2,Synthetic confectionery 321,0.66,0.42,0.59,10.98,confectionery,2,1,0,3,1
SYN-c70f73a4,Synthetic side dish 322,1.12,0.47,0.3,14.8,side dish,1,0,1,2,1
SYN-e08a4bc3,Synthetic confectionery 323,0.73,0.38,0.31,8.7,confectionery,3,1,0,9,1
SYN-2a71e2c2,Synthetic candy 324,0.67,0.41,0.61,11.07,candy,3,0,1,9,1
SYN-bbbd941a,Synthetic confectionery 325,0.76,0.46,0.62,17.3,confectionery,1,1,0,10,1
SYN-8d5eae88,Synthetic bakery products 326,0.78,0.51,0.62,19.64,bakery products,1,1,0,6,1
SYN-c282b7f0,Synthetic bakery products 327,0.71,0.47,0.63,14.21,bakery products,1,1,0,10,1
SYN-1ee15730,Synthetic seafood 328,1.06,0.54,0.57,18.96,seafood,2,0,1,4,1
SYN-19a5a512,Synthetic instant meals 329,1.1,0.37,0.48,11.11,instant meals,1,0,1,2,1
SYN-49f8dd10,Synthetic vegetables 330,0.8,0.47,0.28,6.19,vegetables,1,1,0,8,1
SYN-0d62788a,Synthetic bakery products 331,0.84,0.6,0.48,18.73,bakery products,1,1,0,4,1
SYN-edffd887,Synthetic confectionery 332,1.08,0.54,0.56,19.19,confectionery,3,1,0,1,1
SYN-ed8b4d93,Synthetic instant meals 333,0.82,0.59,0.47,17.08,instant meals,2,0,1,10,1
SYN-5b20e77d,Synthetic fish 334,0.79,0.54,0.54,20.6,fish,1,0,1,10,1
SYN-0e0074bd,Synthetic vegetables 335,0.66,0.43,0.62,11.11,vegetables,2,1,0,5,1
SYN-bbd5098d,Synthetic fish 336,0.71,0.42,0.28,4.77,fish,2,0,1,5,1
SYN-1b33621f,Synthetic instant meals 337,0.59,0.42,0.48,11.23,instant meals,1,0,1,5,1
SYN-807368a3,Synthetic fruit 338,0.79,0.55,0.55,20.04,fruit,3,1,0,8,1
SYN-a41075b6,Synthetic instant meals 339,1.16,0.52,0.68,17.43,instant meals,2,0,1,1,1
SYN-b7ab9a4c,Synthetic fish 340,0.78,0.53,0.57,19.98,fish,2,0,0,8,1
SYN-d411bfd0,Synthetic bakery products 341,0.69,0.45,0.61,12.87,bakery products,1,1,0,5,1
SYN-5f6182c0,Synthetic bakery products 342,1.15,0.39,0.57,15.35,bakery products,1,1,0,7,1
SYN-91cd3d9d,Synthetic instant meals 343,1.18,0.79,0.33,14.7,instant meals,1,0,1,6,1
SYN-d0ccefa9,Synthetic seafood 344,0.77,0.53,0.57,20.03,seafood,2,0,1,6,1
SYN-993647b6,Synthetic vegetables 345,0.57,0.38,0.33,7.66,vegetables,1,1,0,6,1
SYN-5b3a7628,Synthetic ice cream 346,1.01,0.47,0.42,10.36,ice cream,2,1,0,7,1
SYN-0a823113,Synthetic side dish 347,0.79,0.55,0.55,20.9,side dish,2,0,1,1,1
SYN-0934517e,Synthetic bakery products 348,0.86,0.34,0.26,4.81,bakery products,1,1,0,6,1
SYN-a7551c9f,Synthetic candy 349,0.67,0.42,0.6,11.3,candy,3,0,1,3,1
SYN-984e6ff0,Synthetic poultry 350,1.04,0.58,0.35,15.68,poultry,2,0,1,3,1
SYN-036a0c2e,Synthetic candy 351,0.78,0.58,0.29,6.8,candy,1,0,1,5,1
SYN-90f1ed56,Synthetic instant meals 352,1.15,0.73,0.57,10.87,instant meals,2,0,0,2,1
SYN-9cd387eb,Synthetic seafood 353,1.13,0.73,0.37,16.13,seafood,3,0,1,1,1
SYN-0cb66f31,Synthetic ice cream 354,0.79,0.56,0.25,12.05,ice cream,2,1,0,10,1
SYN-8ccb6225,Synthetic instant meals 355,0.8,0.57,0.52,20.2,instant meals,3,0,1,10,1
SYN-35ba3208,Synthetic confectionery 356,1.09,0.69,0.42,12.71,confectionery,2,1,0,8,1
SYN-9d7d4229,Synthetic fish 357,0.76,0.38,0.6,14.12,fish,3,0,1,7,1
SYN-efaa6db6,Synthetic candy 358,0.79,0.68,0.5,16.77,candy,3,0,1,1,1
SYN-4aaccceb,Synthetic dairy products 359,0.99,0.33,0.47,10.34,dairy products,3,0,1,8,1
SYN-9a6703a8,Synthetic red meat 360,0.69,0.46,0.63,12.84,red meat,2,0,0,3,1
SYN-26eb1cf0,Synthetic ice cream 361,1.15,0.68,0.6,9.79,ice cream,1,1,0,5,1
SYN-48cb7038,Synthetic poultry 362,1.12,0.45,0.46,12.05,poultry,2,0,1,2,1
SYN-25eff16c,Synthetic confectionery 363,1.17,0.41,0.46,14.46,confectionery,1,1,0,10,1
SYN-59185b58,Synthetic confectionery 364,0.75,0.53,0.42,20.86,confectionery,2,1,0,1,1
SYN-6a1cf964,Synthetic confectionery 365,1.06,0.35,0.49,11.29,confectionery,3,1,0,8,1
SYN-b864662c,Synthetic potatoe products 366,0.92,0.55,0.53,18.72,potatoe products,2,0,1,5,1
SYN-f0635692,Synthetic ice cream 367,0.83,0.57,0.23,10.99,ice cream,3,1,0,3,1
SYN-c5462da7,Synthetic seafood 368,0.79,0.56,0.51,21.16,seafood,2,0,1,2,1
SYN-cc023744,Synthetic instant meals 369,0.79,0.55,0.47,17.03,instant meals,3,0,1,4,1
SYN-e1d470d4,Synthetic poultry 370,1.12,0.38,0.49,12.3,poultry,3,0,1,9,1
SYN-48da7a18,Synthetic bakery products 371,1.18,0.79,0.41,14.03,bakery products,2,1,0,5,1
SYN-2864f07e,Synthetic side dish 372,0.81,0.58,0.36,12.54,side dish,3,0,1,4,1
SYN-5a54375e,Synthetic ice cream 373,0.71,0.41,0.59,10.12,ice cream,2,1,0,10,1
SYN-d13d091f,Synthetic candy 374,0.74,0.59,0.55,9.11,candy,3,0,1,3,1
SYN-1d9c471d,Synthetic confectionery 375,1.18,0.77,0.24,16.02,confectionery,3,1,0,8,1
SYN-8f659f35,Synthetic snack 376,0.77,0.53,0.55,20.36,snack,3,0,1,7,1
SYN-c1ba49a8,Synthetic bakery products 377,1.08,0.56,0.25,14.38,bakery products,2,1,0,6,1
SYN-c228921b,Synthetic candy 378,0.91,0.27,0.44,9.44,candy,1,0,1,9,1
SYN-7905562c,Synthetic instant meals 379,1.17,0.79,0.31,17.05,instant meals,3,0,1,3,1
SYN-907c3e38,Synthetic pizza 380,1.18,0.8,0.58,13.95,pizza,1,0,0,8,1
SYN-cb67827c,Synthetic red meat 381,1.1,0.54,0.56,20.14,red meat,3,0,1,2,1
SYN-d02c6757,Synthetic bakery products 382,1.12,0.72,0.25,17.68,bakery products,1,1,0,6,1
SYN-2fc79c17,Synthetic side dish 383,0.77,0.53,0.61,19.63,side dish,3,0,1,1,1
SYN-1807bc5f,Synthetic confectionery 384,0.75,0.36,0.35,15.47,confectionery,2,1,0,3,1
SYN-20a640dc,Synthetic fruit 385,0.61,0.41,0.46,11.64,fruit,1,1,0,3,1
SYN-d3a857a2,Synthetic side dish 386,1.15,0.4,0.48,13.48,side dish,2,0,0,5,1
SYN-b0fddde6,Synthetic dairy products 387,1.16,0.38,0.53,15.5,dairy products,3,0,1,8,1
SYN-cf409bc1,Synthetic ice cream 388,1.18,0.79,0.26,18.15,ice cream,3,1,0,9,1
SYN-0d1bd313,Synthetic snack 389,1.18,0.79,0.59,15.0,snack,1,0,1,7,1
SYN-fef6d365,Synthetic potatoe products 390,0.72,0.52,0.42,20.89,potatoe products,2,0,1,3,1
SYN-3f5196aa,Synthetic bakery products 391,0.73,0.5,0.63,16.77,bakery products,2,1,0,3,1
SYN-377da781,Synthetic bakery products 392,0.82,0.32,0.32,14.78,bakery products,1,1,0,8,1
SYN-f82fe546,Synthetic confectionery 393,1.08,0.54,0.58,18.59,confectionery,1,1,0,9,1
SYN-aa221882,Synthetic non-food products 394,1.0,0.45,0.44,11.08,non-food products,2,0,1,10,1
SYN-74f8011c,Synthetic ice cream 395,1.18,0.78,0.3,16.88,ice cream,2,1,0,7,1
SYN-76317725,Synthetic seafood 396,1.19,0.76,0.16,27.3,seafood,1,0,1,8,1
SYN-2d5e6474,Synthetic instant meals 397,0.78,0.55,0.45,19.13,instant meals,1,0,1,4,1
SYN-c98886c7,Synthetic candy 398,0.64,0.43,0.36,13.12,candy,1,0,1,4,1
SYN-d6cb273e,Synthetic confectionery 399,0.76,0.41,0.27,4.89,confectionery,3,1,0,9,1
SYN-cff14486,Synthetic pizza 400,0.74,0.63,0.61,10.43,pizza,3,0,1,5,1
SYN-b688bda6,Synthetic candy 401,1.08,0.37,0.48,12.68,candy,2,0,1,3,1
SYN-928f6649,Synthetic confectionery 402,0.77,0.52,0.59,19.02,confectionery,1,1,0,4,1
SYN-fb9a4444,Synthetic instant meals 403,1.13,0.44,0.49,14.85,instant meals,1,0,1,5,1
SYN-95393874,Synthetic instant meals 404,0.77,0.53,0.6,19.69,instant meals,3,0,0,4,1
SYN-fe405f59,Synthetic bakery products 405,1.09,0.48,0.46,16.09,bakery products,1,1,0,8,1
SYN-57a7b00a,Synthetic snack 406,1.14,0.44,0.46,14.91,snack,2,0,1,1,1
SYN-d4763250,Synthetic fish 407,0.79,0.36,0.53,15.92,fish,3,0,1,1,1
SYN-922df477,Synthetic confectionery 408,1.18,0.74,0.17,18.97,confectionery,3,1,0,6,1
SYN-1264a9ad,Synthetic confectionery 409,0.68,0.4,0.59,9.85,confectionery,3,1,0,6,1
SYN-ddf862da,Synthetic bakery products 410,0.81,0.56,0.22,7.14,bakery products,2,1,0,10,1
SYN-ff67b95d,Synthetic ice cream 411,0.57,0.35,0.44,7.92,ice cream,2,1,0,4,1
SYN-f136741a,Synthetic potatoe products 412,0.79,0.56,0.51,20.68,potatoe products,1,0,1,4,1
SYN-76ceafe3,Synthetic bakery products 413,0.78,0.53,0.58,19.79,bakery products,3,1,0,7,1
SYN-18d34da2,Synthetic confectionery 414,1.14,0.44,0.39,15.85,confectionery,2,1,0,6,1
SYN-9a127bef,Synthetic dairy products 415,1.16,0.61,0.66,18.79,dairy products,3,0,1,8,1
SYN-3361b39a,Synthetic instant meals 416,0.55,0.37,0.4,9.04,instant meals,3,0,1,6,1
SYN-7bba0807,Synthetic potatoe products 417,0.56,0.43,0.38,12.24,potatoe products,2,0,1,7,1
SYN-9430afbc,Synthetic fish 418,0.78,0.54,0.55,21.33,fish,1,0,1,3,1
SYN-a23775e5,Synthetic potatoe products 419,0.55,0.41,0.52,6.89,potatoe products,2,0,1,7,1
SYN-4314ebf1,Synthetic ice cream 420,1.09,0.49,0.52,13.62,ice cream,1,1,0,9,1
SYN-04428b47,Synthetic confectionery 421,0.71,0.39,0.55,8.16,confectionery,1,1,0,7,1
SYN-876c1aeb,Synthetic vegetables 422,1.12,0.46,0.44,15.65,vegetables,1,1,0,6,1
SYN-9dec0be4,Synthetic bakery products 423,1.15,0.77,0.35,15.25,bakery products,3,1,0,6,1
SYN-06628be7,Synthetic red meat 424,0.89,0.44,0.32,6.73,red meat,3,0,1,1,1
SYN-838da8ed,Synthetic vegetables 425,1.13,0.44,0.47,16.12,vegetables,1,1,0,7,1
SYN-997fc5ca,Synthetic bakery products 426,1.11,0.34,0.49,12.63,bakery products,1,1,0,4,1
SYN-de0c80e6,Synthetic confectionery 427,0.81,0.55,0.24,13.37,confectionery,2,1,0,8,1
SYN-cb1f68ff,Synthetic ice cream 428,1.11,0.47,0.5,15.1,ice cream,3,1,0,9,1
SYN-1b8ed724,Synthetic ice cream 429,1.07,0.53,0.55,18.68,ice cream,1,1,0,7,1
SYN-8ca02be4,Synthetic potatoe products 430,0.8,0.58,0.43,14.53,potatoe products,2,0,1,8,1
SYN-036a11e6,Synthetic confectionery 431,0.67,0.41,0.62,10.64,confectionery,3,1,0,7,1
SYN-1e0c303b,Synthetic poultry 432,1.17,0.79,0.36,15.76,poultry,2,0,1,7,1
SYN-78e1972c,Synthetic confectionery 433,1.13,0.39,0.49,12.92,confectionery,3,1,0,6,1
SYN-72226a5d,Synthetic confectionery 434,0.66,0.4,0.6,10.36,confectionery,2,1,0,6,1
SYN-459222d5,Synthetic instant meals 435,0.53,0.36,0.43,7.94,instant meals,1,0,1,4,1
SYN-892ca805,Synthetic confectionery 436,0.81,0.64,0.27,14.24,confectionery,3,1,0,7,1
SYN-5c77bd4f,Synthetic poultry 437,0.5,0.42,0.56,6.97,poultry,3,0,1,6,1
SYN-4e561957,Synthetic potatoe products 438,1.13,0.53,0.66,16.1,potatoe products,3,0,1,7,1
SYN-fee11746,Synthetic instant meals 439,0.8,0.59,0.37,12.89,instant meals,1,0,1,6,1
SYN-f949b46f,Synthetic instant meals 440,0.55,0.41,0.36,9.42,instant meals,2,0,1,3,1
SYN-9f85db4e,Synthetic confectionery 441,0.75,0.58,0.46,10.97,confectionery,3,1,0,7,1
SYN-e8d8c3d3,Synthetic dairy products 442,0.81,0.32,0.36,16.22,dairy products,2,0,1,1,1
SYN-57518199,Synthetic confectionery 443,0.77,0.53,0.52,20.74,confectionery,1,1,0,8,1
SYN-af6e817e,Synthetic potatoe products 444,1.13,0.41,0.22,7.0,potatoe products,3,0,1,6,1
SYN-5f983463,Synthetic confectionery 445,0.72,0.45,0.29,3.91,confectionery,3,1,0,8,1
SYN-0aff04a1,Synthetic side dish 446,0.8,0.24,0.37,7.2,side dish,2,0,0,7,1
SYN-64f01bd3,Synthetic bakery products 447,1.17,0.77,0.23,21.44,bakery products,2,1,0,10,1
SYN-28d4ffe5,Synthetic instant meals 448,0.76,0.53,0.51,20.69,instant meals,1,0,0,2,1
SYN-e59b9299,Synthetic confectionery 449,1.14,0.49,0.66,21.46,confectionery,3,1,0,2,1
SYN-c8a0d093,Synthetic side dish 450,1.11,0.5,0.5,16.85,side dish,2,0,1,6,1
SYN-3bc45486,Synthetic vegetables 451,0.84,0.57,0.52,18.63,vegetables,1,1,0,9,1
SYN-1a8737dc,Synthetic confectionery 452,1.17,0.79,0.47,13.72,confectionery,3,1,0,10,1
SYN-e3011e96,Synthetic dairy products 453,0.78,0.53,0.56,20.49,dairy products,2,0,1,3,1
SYN-8fa3f466,Synthetic confectionery 454,0.66,0.41,0.6,10.51,confectionery,2,1,0,10,1
SYN-7cd3ca41,Synthetic side dish 455,1.18,0.79,0.55,16.15,side dish,1,0,1,1,1
SYN-3aee5e67,Synthetic confectionery 456,1.14,0.64,0.17,17.8,confectionery,3,1,0,4,1
SYN-a9962d21,Synthetic ice cream 457,0.69,0.54,0.43,20.5,ice cream,1,1,0,10,1
SYN-7127f47f,Synthetic instant meals 458,0.77,0.53,0.58,19.77,instant meals,3,0,1,5,1
SYN-cad015a8,Synthetic seafood 459,0.65,0.39,0.57,9.9,seafood,1,0,1,3,1
SYN-c136b57d,Synthetic fish 460,1.19,0.79,0.5,14.33,fish,3,0,1,9,1
SYN-1ebcadc7,Synthetic bakery products 461,0.8,0.35,0.46,16.04,bakery products,1,1,0,1,1
SYN-e4221893,Synthetic vegetables 462,1.06,0.32,0.49,11.1,vegetables,3,1,0,10,1
SYN-92916e7b,Synthetic vegetables 463,1.09,0.45,0.49,12.91,vegetables,3,1,0,4,1
SYN-2a902e3c,Synthetic confectionery 464,0.77,0.52,0.6,19.66,confectionery,3,1,0,1,1
SYN-74e3ea6e,Synthetic potatoe products 465,0.77,0.42,0.31,6.49,potatoe products,1,0,1,10,1
SYN-9157121e,Synthetic side dish 466,1.06,0.65,0.34,11.76,side dish,1,0,1,9,1
SYN-ba2566f1,Synthetic ice cream 467,0.61,0.42,0.36,12.49,ice cream,2,1,0,2,1
SYN-46c92bba,Synthetic seafood 468,0.48,0.38,0.53,5.25,seafood,2,0,1,7,1
SYN-01c84e34,Synthetic poultry 469,0.8,0.58,0.59,18.82,poultry,3,0,1,8,1
SYN-474b3775,Synthetic vegetables 470,0.53,0.4,0.54,7.07,vegetables,2,1,0,1,1
SYN-2532b797,Synthetic potatoe products 471,0.78,0.34,0.33,15.12,potatoe products,2,0,1,6,1
SYN-6d20ad8f,Synthetic confectionery 472,0.76,0.52,0.51,21.18,confectionery,2,1,0,2,1
SYN-5731c05b,Synthetic seafood 473,0.55,0.38,0.54,7.47,seafood,2,0,1,1,1
SYN-ac4b2802,Synthetic dairy products 474,0.77,0.54,0.53,20.71,dairy products,2,0,1,8,1
SYN-bf64a512,Synthetic instant meals 475,1.16,0.41,0.42,13.95,instant meals,2,0,1,8,1
SYN-d0ab1e80,Synthetic bakery products 476,0.64,0.4,0.45,12.19,bakery products,2,1,0,8,1
SYN-0886b542,Synthetic poultry 477,1.1,0.48,0.41,16.27,poultry,1,0,0,1,1
SYN-e0c1eb87,Synthetic pizza 478,0.56,0.42,0.55,8.59,pizza,3,0,1,9,1
SYN-966b4223,Synthetic fish 479,1.15,0.42,0.38,14.4,fish,1,0,1,4,1
SYN-7200110e,Synthetic ice cream 480,1.17,0.79,0.6,12.88,ice cream,2,1,0,9,1
SYN-83b667e7,Synthetic instant meals 481,0.78,0.56,0.6,5.69,instant meals,1,0,1,8,1
SYN-461ab288,Synthetic bakery products 482,0.78,0.56,0.55,19.14,bakery products,2,1,0,7,1
SYN-4df60ad1,Synthetic confectionery 483,0.53,0.34,0.45,6.72,confectionery,1,1,0,1,1
SYN-6236a66c,Synthetic poultry 484,1.11,0.51,0.57,16.92,poultry,1,0,1,4,1
SYN-394406b4,Synthetic ice cream 485,0.8,0.58,0.41,10.64,ice cream,1,1,0,3,1
SYN-050cd134,Synthetic confectionery 486,0.81,0.65,0.27,15.25,confectionery,3,1,0,4,1
SYN-2790da38,Synthetic pizza 487,0.77,0.55,0.56,19.94,pizza,2,0,1,10,1
SYN-9584e420,Synthetic candy 488,1.1,0.52,0.29,15.77,candy,3,0,1,2,1
SYN-01651878,Synthetic pizza 489,0.7,0.41,0.35,4.17,pizza,2,0,1,2,1
SYN-c0b78b45,Synthetic bakery products 490,0.56,0.41,0.4,10.62,bakery products,2,1,0,5,1
SYN-f794bbad,Synthetic confectionery 491,1.1,0.47,0.44,13.13,confectionery,2,1,0,3,1
SYN-d2a78ffe,Synthetic confectionery 492,0.81,0.6,0.38,13.94,confectionery,2,1,0,6,1
SYN-ac31b143,Synthetic candy 493,0.83,0.33,0.37,15.4,candy,2,0,1,4,1
SYN-6247b0a0,Synthetic vegetables 494,0.79,0.54,0.42,10.17,vegetables,2,1,0,7,1
SYN-8646ae02,Synthetic potatoe products 495,1.08,0.56,0.45,18.0,potatoe products,2,0,1,10,1
SYN-c65c1559,Synthetic vegetables 496,1.18,0.8,0.55,14.57,vegetables,3,1,0,1,1
SYN-728fc499,Synthetic ice cream 497,0.81,0.57,0.42,15.92,ice cream,3,1,0,6,1
SYN-c628fddb,Synthetic red meat 498,0.74,0.44,0.57,11.1,red meat,3,0,0,6,1
SYN-a71ed882,Synthetic confectionery 499,1.07,0.57,0.24,13.08,confectionery,1,1,0,9,1
SYN-cd4526cb,Synthetic pizza 500,0.94,0.29,0.47,9.59,pizza,1,0,1,6,1
SYN-87cfa5ec,Synthetic confectionery 501,0.63,0.27,0.32,3.51,confectionery,1,1,0,10,1
SYN-b522d870,Synthetic instant meals 502,0.67,0.39,0.58,9.22,instant meals,2,0,1,6,1
SYN-ee2bd263,Synthetic confectionery 503,0.79,0.54,0.54,20.93,confectionery,3,1,0,2,1
SYN-ce652fcc,Synthetic pizza 504,0.75,0.52,0.63,17.54,pizza,1,0,1,8,1
SYN-144b8e3e,Synthetic confectionery 505,0.78,0.46,0.62,19.4,confectionery,1,1,0,6,1
SYN-cb76bf3f,Synthetic side dish 506,0.78,0.47,0.62,19.17,side dish,1,0,1,8,1
SYN-50ce4cbd,Synthetic confectionery 507,1.15,0.45,0.31,13.99,confectionery,3,1,0,3,1
SYN-209ee6b6,Synthetic confectionery 508,1.09,0.52,0.53,17.35,confectionery,2,1,0,7,1
SYN-0d609030,Synthetic poultry 509,1.09,0.35,0.49,12.23,poultry,1,0,1,1,1
SYN-c37d2b6d,Synthetic bakery products 510,1.19,0.79,0.47,14.28,bakery products,3,1,0,5,1
SYN-eb45dbc4,Synthetic pizza 511,1.04,0.64,0.29,11.56,pizza,1,0,1,7,1
SYN-ba72c57b,Synthetic vegetables 512,0.69,0.41,0.61,11.87,vegetables,3,1,0,7,1
SYN-1ae64de9,Synthetic pizza 513,0.76,0.51,0.44,21.12,pizza,3,0,1,10,1
SYN-3a7a8e51,Synthetic fruit 514,0.79,0.72,0.29,15.12,fruit,1,1,0,5,1
SYN-820275eb,Synthetic vegetables 515,1.18,0.8,0.59,14.68,vegetables,2,1,0,6,1
SYN-046df7ec,Synthetic dairy products 516,1.1,0.51,0.58,15.75,dairy products,2,0,1,1,1
SYN-b7dee2cb,Synthetic confectionery 517,1.17,0.45,0.49,19.42,confectionery,1,1,0,2,1
SYN-80b4cc68,Synthetic ice cream 518,1.09,0.47,0.54,11.02,ice cream,2,1,0,7,1
SYN-a3ac18ef,Synthetic ice cream 519,1.18,0.78,0.4,17.69,ice cream,3,1,0,3,1
SYN-09a139fc,Synthetic confectionery 520,0.73,0.53,0.43,21.09,confectionery,2,1,0,7,1
SYN-41415963,Synthetic vegetables 521,1.13,0.69,0.2,19.43,vegetables,1,1,0,1,1
SYN-5f16e90e,Synthetic candy 522,0.82,0.3,0.24,5.06,candy,1,0,1,1,1
SYN-2d39c0d2,Synthetic side dish 523,0.59,0.43,0.55,11.02,side dish,2,0,1,1,1
SYN-133aa0e4,Synthetic instant meals 524,1.09,0.53,0.35,16.22,instant meals,1,0,1,6,1
SYN-ef53065e,Synthetic candy 525,1.16,0.54,0.65,19.18,candy,2,0,1,4,1
SYN-0ad8bc4c,Synthetic instant meals 526,0.56,0.42,0.36,12.13,instant meals,1,0,1,7,1
SYN-4c1a2b53,Synthetic red meat 527,0.78,0.78,0.29,11.66,red meat,1,0,1,7,1
SYN-e05594e9,Synthetic vegetables 528,1.16,0.42,0.4,13.32,vegetables,3,1,0,7,1
SYN-31742c0c,Synthetic instant meals 529,0.79,0.56,0.55,19.08,instant meals,1,0,1,10,1
